# # Once                                                         FEFF 9.6.4  
# # POT  SCF 100  3.1000   0, core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=60 Rmt= 1.753 Rnm= 1.773 L3 shell
# # Pot 1 Z=60 Rmt= 1.762 Rnm= 1.783
# # Pot 2 Z=58 Rmt= 1.746 Rnm= 1.768
# # Pot 3 Z=26 Rmt= 1.348 Rnm= 1.400
# # Pot 4 Z= 5 Rmt= 1.086 Rnm= 1.160
# # Gam_ch=3.500E+00 H-L exch Vi= 1.000E+00 Vr= 0.000E+00
# # Mu=-1.695E+01 kf=2.106E+00 Vint=-2.655E+01 Rs_int= 1.722
# FMS rfms= 5.1000
# # PATH  Rmax= 1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           7.3055E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    6195.358    -31.582  -1.960  1.01810E-01  1.04912E-01 -3.10209E-03
    6197.374    -29.566  -1.820  1.20652E-01  1.24491E-01 -3.83958E-03
    6199.241    -27.699  -1.680  1.44627E-01  1.49610E-01 -4.98307E-03
    6200.959    -25.982  -1.540  1.75447E-01  1.82241E-01 -6.79430E-03
    6202.527    -24.413  -1.400  2.15404E-01  2.25108E-01 -9.70350E-03
    6203.946    -22.995  -1.260  2.67480E-01  2.81872E-01 -1.43924E-02
    6204.494    -22.446  -1.201  2.93684E-01  3.10790E-01 -1.71059E-02
    6205.869    -21.071  -1.041  3.82239E-01  4.10007E-01 -2.77680E-02
    6207.244    -19.696  -0.850  5.23498E-01  5.71495E-01 -4.79970E-02
    6208.619    -18.321  -0.601  7.59566E-01  8.41486E-01 -8.19194E-02
    6209.994    -16.946   0.000  1.14490E+00  1.24666E+00 -1.01763E-01
    6211.369    -15.571   0.601  1.59746E+00  1.64483E+00 -4.73663E-02
    6212.744    -14.196   0.850  1.94267E+00  1.89522E+00  4.74582E-02
    6214.119    -12.821   1.041  2.09190E+00  1.96269E+00  1.29219E-01
    6215.494    -11.446   1.201  2.07991E+00  1.90075E+00  1.79163E-01
    6216.869    -10.071   1.343  1.95596E+00  1.77775E+00  1.78212E-01
    6218.244     -8.696   1.472  1.76907E+00  1.64052E+00  1.28543E-01
    6219.619     -7.321   1.589  1.56356E+00  1.51264E+00  5.09197E-02
    6220.994     -5.946   1.699  1.37220E+00  1.40275E+00 -3.05503E-02
    6222.369     -4.571   1.802  1.21940E+00  1.31208E+00 -9.26848E-02
    6223.744     -3.196   1.900  1.11956E+00  1.24133E+00 -1.21770E-01
    6225.119     -1.821   1.992  1.07857E+00  1.19485E+00 -1.16283E-01
    6226.494     -0.446   2.081  1.08186E+00  1.16632E+00 -8.44646E-02
    6227.869      0.929   2.166  1.08908E+00  1.13396E+00 -4.48865E-02
    6229.244      2.304   2.248  1.09302E+00  1.10654E+00 -1.35253E-02
    6230.619      3.679   2.327  1.07915E+00  1.07528E+00  3.87472E-03
    6231.994      5.054   2.403  1.05425E+00  1.04424E+00  1.00089E-02
    6233.369      6.429   2.477  1.02985E+00  1.01898E+00  1.08682E-02
    6234.744      7.804   2.549  1.00151E+00  9.90899E-01  1.06142E-02
    6235.552      8.612   2.590  9.86785E-01  9.75551E-01  1.12340E-02
    6236.952     10.012   2.660  9.68610E-01  9.55153E-01  1.34562E-02
    6238.390     11.450   2.730  9.56366E-01  9.40130E-01  1.62361E-02
    6239.865     12.924   2.800  9.52208E-01  9.33259E-01  1.89485E-02
    6241.377     14.437   2.870  9.50996E-01  9.29628E-01  2.13677E-02
    6242.926     15.986   2.940  9.50863E-01  9.27586E-01  2.32774E-02
    6244.513     17.573   3.010  9.51105E-01  9.26890E-01  2.42145E-02
    6246.137     19.197   3.080  9.52109E-01  9.28059E-01  2.40496E-02
    6247.799     20.859   3.150  9.54382E-01  9.31790E-01  2.25919E-02
    6249.498     22.558   3.220  9.57762E-01  9.38224E-01  1.95379E-02
    6251.234     24.294   3.290  9.60114E-01  9.45495E-01  1.46192E-02
    6253.008     26.067   3.360  9.60944E-01  9.52954E-01  7.98967E-03
    6254.818     27.878   3.430  9.60722E-01  9.60759E-01 -3.77558E-05
    6256.667     29.726   3.500  9.59548E-01  9.68507E-01 -8.95937E-03
    6258.552     31.612   3.570  9.58890E-01  9.76631E-01 -1.77413E-02
    6260.475     33.535   3.640  9.59787E-01  9.84933E-01 -2.51453E-02
    6262.435     35.495   3.710  9.62583E-01  9.92470E-01 -2.98872E-02
    6264.433     37.493   3.780  9.67559E-01  9.98824E-01 -3.12649E-02
    6266.468     39.528   3.850  9.74996E-01  1.00416E+00 -2.91619E-02
    6268.540     41.600   3.920  9.84180E-01  1.00801E+00 -2.38341E-02
    6270.650     43.709   3.990  9.94390E-01  1.01046E+00 -1.60715E-02
